"ADream_1831" "Berenice_1835" "CardboardBox_1" "Destiny3" "HarryandLucy3" "LastDayOfPompeii2" "MinorMorals3" "MobyDick_1" "PericlesAndAspesia1" "Rookwood1" "SketchBookOfGeoffreyCrayon_3" "Spaewife2" "TheAbbot2" "TheBravo1" "TheDoctor2" "TwiceToldTales_4"
"peril" 0 0 0 0 0 0.00445057634963728 0 0.0057161366537736 0.00495135295719555 0 0.00316676166951675 0.00734681882744772 0.00542642669801935 0 0.00235388272956241 0.00272754548182091
"playing" 0 0 0 0 0 0.00222528817481864 0.00768875903429187 0 0.00742702943579333 0 0.00950028500855026 0 0.00361761779867957 0 0.0141232963773745 0.00272754548182091
"prudence" 0 0 0 0 0.0100654252642174 0.00222528817481864 0.0269106566200215 0 0.00247567647859778 0 0.00316676166951675 0.00244893960914924 0.0108528533960387 0.00898190146854089 0.00470776545912483 0
"purse" 0 0 0 0 0 0.0133517290489118 0.00384437951714593 0.009526894422956 0 0 0 0.00244893960914924 0.00723523559735914 0 0.00235388272956241 0.00272754548182091
"rear" 0 0 0 0 0 0.00445057634963728 0.00384437951714593 0.009526894422956 0 0 0.00316676166951675 0 0 0 0 0.0163652728909255
"shortly" 0 0 0 0 0 0.00445057634963728 0 0.0019053788845912 0 0.0136668033347 0.012667046678067 0.00244893960914924 0.00180880889933978 0.00449095073427045 0.00235388272956241 0.00272754548182091
"speaks" 0 0 0 0 0.00335514175473914 0.00667586452445592 0.00768875903429187 0 0.00990270591439111 0.003416700833675 0 0.00734681882744772 0.00723523559735914 0.00449095073427045 0.0117694136478121 0.00272754548182091
"spectators" 0 0 0 0 0.00335514175473914 0.00445057634963728 0.00768875903429187 0 0 0.003416700833675 0 0 0 0 0.00235388272956241 0.00545509096364182
"treated" 0 0 0.0115660421003932 0.00226387756950104 0 0.00222528817481864 0.00384437951714593 0.0038107577691824 0.00742702943579333 0.003416700833675 0.012667046678067 0.0171425772640447 0.00723523559735914 0 0.0117694136478121 0
"urged" 0 0 0 0 0 0.00667586452445592 0.00768875903429187 0 0.00247567647859778 0 0 0.00734681882744772 0.00723523559735914 0.00449095073427045 0.00235388272956241 0
"wants" 0 0 0 0.00226387756950104 0.0100654252642174 0 0.0115331385514378 0.0038107577691824 0.00247567647859778 0 0.00950028500855026 0 0.0108528533960387 0.0179638029370818 0.00470776545912483 0.00272754548182091
"won^t" 0 0 0.0346981263011797 0.00452775513900208 0 0.00445057634963728 0 0.0171484099613208 0 0 0 0 0.00180880889933978 0 0 0.00545509096364182
"baronet" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"coffin" 0 0 0 0 0 0 0 0.019053788845912 0 0.04783381167145 0.0063335233390335 0.00244893960914924 0 0 0.00706164818868724 0.0136377274091045
"conceived" 0 0 0 0 0 0.00222528817481864 0.00384437951714593 0.0038107577691824 0.00495135295719555 0.003416700833675 0.0063335233390335 0.00489787921829848 0.00361761779867957 0 0.00470776545912483 0.00545509096364182
"condemned" 0 0 0 0 0 0 0.00768875903429187 0.0019053788845912 0.00742702943579333 0 0 0.00244893960914924 0.00542642669801935 0.0134728522028113 0.00470776545912483 0
"dozen" 0 0 0 0.00226387756950104 0 0 0 0 0 0 0.00950028500855026 0 0.00542642669801935 0 0.00235388272956241 0.00545509096364182
"haunted" 0 0 0 0 0 0.00222528817481864 0.0192218975857297 0 0 0 0.00950028500855026 0 0.00361761779867957 0 0 0.00545509096364182
"hidden" 0 0 0 0 0.00335514175473914 0 0.0153775180685837 0.0019053788845912 0.00247567647859778 0.010250102501025 0.00316676166951675 0.00244893960914924 0.00180880889933978 0 0.00235388272956241 0.0218203638545673
"mount" 0.0829875518672199 0 0 0 0.00335514175473914 0.00890115269927456 0 0 0.00247567647859778 0 0.00316676166951675 0 0 0 0 0
"sailor" 0 0 0.0115660421003932 0 0.0100654252642174 0 0.0115331385514378 0.0266753043842768 0 0 0 0 0 0.00449095073427045 0 0.00272754548182091
"sallust" 0 0 0 0 0 0.0578574925452846 0 0 0 0 0 0 0 0 0 0
"secured" 0 0 0.0115660421003932 0.00452775513900208 0.00335514175473914 0.00222528817481864 0 0.0019053788845912 0 0 0 0 0.00180880889933978 0 0.00706164818868724 0
"shaking" 0 0 0 0.00452775513900208 0 0.00667586452445592 0.00384437951714593 0.0057161366537736 0.00495135295719555 0.003416700833675 0.0063335233390335 0.00489787921829848 0.00180880889933978 0 0 0.00545509096364182
"shelter" 0 0 0 0 0 0.0222528817481864 0.00768875903429187 0 0 0.003416700833675 0 0.00979575843659695 0.00542642669801935 0 0.00235388272956241 0.00818263644546273
"sold" 0 0 0 0.00226387756950104 0 0.00890115269927456 0.00768875903429187 0.0019053788845912 0.00495135295719555 0.003416700833675 0.00316676166951675 0 0 0.00449095073427045 0.00470776545912483 0
"steward" 0 0 0.0693962526023595 0.00226387756950104 0 0 0 0.0038107577691824 0 0 0.0063335233390335 0 0.0162792800940581 0 0.00470776545912483 0
"tear" 0 0 0 0.00679163270850312 0 0 0.0115331385514378 0.0019053788845912 0.0148540588715867 0.003416700833675 0 0.00244893960914924 0.00180880889933978 0 0 0.00818263644546273
"zeal" 0 0 0 0.00226387756950104 0 0.0222528817481864 0 0 0 0 0.0063335233390335 0 0.00904404449669892 0.00898190146854089 0.00470776545912483 0.00272754548182091
"animated" 0.0829875518672199 0 0 0 0 0.00890115269927456 0.00384437951714593 0.0038107577691824 0.00247567647859778 0.003416700833675 0.00316676166951675 0 0.0108528533960387 0.00898190146854089 0 0.00272754548182091
"attack" 0 0 0 0.00905551027800417 0.00335514175473914 0 0.00768875903429187 0 0.00495135295719555 0.00683340166735001 0.0063335233390335 0 0 0 0 0
"beast" 0 0 0.0231320842007865 0.00226387756950104 0 0.00445057634963728 0 0.0019053788845912 0.00742702943579333 0 0 0.00244893960914924 0.00180880889933978 0 0 0
"bottle" 0 0 0.0115660421003932 0 0 0.0155770172237305 0 0 0 0.03416700833675 0 0 0 0 0.00235388272956241 0.0136377274091045
"distinctly" 0 0 0.0115660421003932 0 0 0 0.00384437951714593 0.0019053788845912 0 0.00683340166735001 0.00316676166951675 0 0.00542642669801935 0.0134728522028113 0.00235388272956241 0.00818263644546273
"dwelling" 0 0 0.0115660421003932 0.00679163270850312 0 0.00445057634963728 0.00384437951714593 0.0019053788845912 0 0 0.0063335233390335 0 0.00361761779867957 0.00449095073427045 0.00235388272956241 0.0218203638545673
"flask" 0 0 0 0 0 0 0 0.0304860621534592 0 0 0 0 0 0 0 0
"forty" 0 0 0 0.00452775513900208 0 0 0.0192218975857297 0.0038107577691824 0.00247567647859778 0 0.00316676166951675 0.00244893960914924 0 0 0.0141232963773745 0.0109101819272836
"h" 0 0 0 0.0158471429865073 0 0.00222528817481864 0.00768875903429187 0 0.00742702943579333 0 0 0.0171425772640447 0.00180880889933978 0.00898190146854089 0.00470776545912483 0
"haste" 0 0 0 0.00226387756950104 0.00335514175473914 0 0 0 0.00247567647859778 0 0 0.00244893960914924 0.00542642669801935 0.0269457044056227 0.00235388272956241 0.00272754548182091
"hasty" 0 0 0 0.00679163270850312 0 0.00667586452445592 0.00768875903429187 0.0019053788845912 0 0.00683340166735001 0 0.00734681882744772 0.00904404449669892 0.00898190146854089 0.00235388272956241 0
"hide" 0 0 0 0.00679163270850312 0 0.00445057634963728 0 0.0019053788845912 0.00495135295719555 0 0.00316676166951675 0.00489787921829848 0.00542642669801935 0.00449095073427045 0.00470776545912483 0.00818263644546273
"incident" 0 0 0.0115660421003932 0 0 0.00667586452445592 0.00768875903429187 0 0 0 0 0 0.00180880889933978 0 0.00235388272956241 0.0109101819272836
"landgrave" 0 0 0 0.0181110205560083 0 0 0 0 0 0 0 0 0 0 0 0
"member" 0 0 0 0 0 0 0.00384437951714593 0.009526894422956 0.00247567647859778 0 0.00950028500855026 0 0 0.00898190146854089 0.00235388272956241 0.00818263644546273
"numbers" 0 0 0 0 0.00671028350947828 0 0.0230662771028756 0 0.00247567647859778 0 0.00316676166951675 0.00244893960914924 0.00180880889933978 0.00449095073427045 0 0
"oil" 0 0 0 0 0.00335514175473914 0.00890115269927456 0.00384437951714593 0.0419183354610064 0.00247567647859778 0 0.0063335233390335 0.00244893960914924 0 0.00449095073427045 0.00235388272956241 0
"rushing" 0 0 0 0 0.00335514175473914 0.00890115269927456 0.00384437951714593 0.009526894422956 0.00495135295719555 0.003416700833675 0 0.0122446980457462 0 0.00449095073427045 0 0
"ships" 0 0 0 0 0.0167757087736957 0 0 0.0342968199226416 0.00495135295719555 0 0 0 0 0 0.00470776545912483 0.0109101819272836
"sustained" 0 0 0 0.00226387756950104 0.00335514175473914 0.00667586452445592 0 0 0 0.003416700833675 0 0.00244893960914924 0 0 0.00470776545912483 0
"watching" 0 0.0312695434646654 0.0115660421003932 0.00226387756950104 0 0.00445057634963728 0.00384437951714593 0.0057161366537736 0.00247567647859778 0 0.0063335233390335 0.00244893960914924 0.00180880889933978 0.00449095073427045 0.00235388272956241 0.00272754548182091
"willingly" 0 0 0 0.00226387756950104 0.00671028350947828 0.00222528817481864 0.0153775180685837 0.0019053788845912 0.00247567647859778 0 0.00316676166951675 0.00244893960914924 0.0126616622953785 0.00449095073427045 0.00235388272956241 0
"wings" 0 0 0 0.00905551027800417 0.00671028350947828 0.0111264408740932 0 0.0019053788845912 0 0.003416700833675 0 0.00244893960914924 0 0.00449095073427045 0.00235388272956241 0.00272754548182091
"withdrew" 0 0 0 0.00226387756950104 0.00335514175473914 0.00222528817481864 0.00768875903429187 0.0038107577691824 0 0 0 0.00734681882744772 0.00542642669801935 0 0 0.00272754548182091
"writing" 0 0 0.0115660421003932 0.00226387756950104 0.0100654252642174 0.00222528817481864 0.00768875903429187 0 0.0123783823929889 0 0.00316676166951675 0 0.00542642669801935 0.00449095073427045 0.00941553091824965 0.00272754548182091
"acknowledged" 0 0 0 0.00905551027800417 0.0100654252642174 0.00222528817481864 0 0 0.00990270591439111 0.00683340166735001 0 0 0.00180880889933978 0 0.00470776545912483 0.00545509096364182
"adventure" 0 0 0 0.00452775513900208 0 0 0 0.0038107577691824 0.00247567647859778 0 0 0.0220404564823431 0.0126616622953785 0 0.00235388272956241 0
"balloon" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"clan" 0 0 0 0.00226387756950104 0 0 0 0 0 0 0 0.0318362149189401 0.00180880889933978 0 0 0
"echoed" 0 0 0.0115660421003932 0 0 0.00445057634963728 0.00384437951714593 0 0 0.010250102501025 0 0 0 0.00449095073427045 0 0.00272754548182091
"foul" 0 0 0 0.00226387756950104 0 0.00445057634963728 0 0.0019053788845912 0 0.003416700833675 0 0.00244893960914924 0.0126616622953785 0 0 0
"hint" 0 0 0 0.00452775513900208 0.00335514175473914 0.00222528817481864 0.00384437951714593 0.0076215155383648 0.00495135295719555 0 0.012667046678067 0.00489787921829848 0.00542642669801935 0 0.00470776545912483 0
"interview" 0 0 0 0.00679163270850312 0 0.00890115269927456 0 0 0 0.003416700833675 0 0.00244893960914924 0.00723523559735914 0.0314366551398931 0 0.00545509096364182
"lip" 0 0 0 0.00452775513900208 0 0.0200275935733678 0 0.0019053788845912 0.00495135295719555 0.003416700833675 0 0.00244893960914924 0.00723523559735914 0 0.00235388272956241 0.00272754548182091
"lock" 0 0 0 0 0.0838785438684784 0 0 0.0057161366537736 0.00247567647859778 0.003416700833675 0.00316676166951675 0 0.00180880889933978 0.00449095073427045 0.00470776545912483 0.0163652728909255
"magdalen" 0 0 0 0 0 0 0 0 0 0 0 0 0.00904404449669892 0 0 0
"main" 0 0 0 0 0 0.00667586452445592 0 0.0019053788845912 0 0.00683340166735001 0.00950028500855026 0.00489787921829848 0.00542642669801935 0.0134728522028113 0 0.0109101819272836
"pearson" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pushed" 0 0 0 0.00226387756950104 0.00335514175473914 0 0.00384437951714593 0.0076215155383648 0.00495135295719555 0 0 0 0.00361761779867957 0 0 0
"quit" 0 0 0 0.0181110205560083 0 0.00445057634963728 0 0.0057161366537736 0.00247567647859778 0.003416700833675 0 0.00244893960914924 0.00904404449669892 0.0179638029370818 0.00941553091824965 0
"shed" 0 0 0.0115660421003932 0.00679163270850312 0 0.00890115269927456 0.00768875903429187 0.0019053788845912 0.00742702943579333 0.0273336066694 0 0.00244893960914924 0.00361761779867957 0.00449095073427045 0.00470776545912483 0.0109101819272836
"thither" 0 0 0 0.00226387756950104 0.00335514175473914 0.00445057634963728 0.00384437951714593 0.0038107577691824 0 0.02050020500205 0 0.0195915168731939 0.00361761779867957 0 0.00235388272956241 0.0136377274091045
"thunder" 0 0 0 0 0 0.00667586452445592 0 0.0133376521921384 0.00247567647859778 0.003416700833675 0 0.00244893960914924 0.00180880889933978 0 0 0.00545509096364182
"animals" 0 0 0 0 0.00335514175473914 0 0.0269106566200215 0 0.0123783823929889 0.003416700833675 0.00950028500855026 0 0 0 0 0
"armed" 0 0 0 0 0 0.00667586452445592 0 0.0057161366537736 0.00247567647859778 0.00683340166735001 0 0.00244893960914924 0.00723523559735914 0.0134728522028113 0.00235388272956241 0
"awake" 0 0 0 0 0.0100654252642174 0.00445057634963728 0.00384437951714593 0.0076215155383648 0 0 0 0.00489787921829848 0.00723523559735914 0 0 0.00818263644546273
"belief" 0 0.0312695434646654 0.0115660421003932 0.00226387756950104 0.00335514175473914 0.00890115269927456 0.0230662771028756 0.0019053788845912 0 0.010250102501025 0.012667046678067 0 0.00180880889933978 0.00898190146854089 0.00235388272956241 0.00545509096364182
"caution" 0 0 0 0.00226387756950104 0.00335514175473914 0 0 0 0 0.017083504168375 0.00316676166951675 0 0.00904404449669892 0.0179638029370818 0.00235388272956241 0.00272754548182091
"chapel" 0 0 0 0 0 0.0155770172237305 0 0.0171484099613208 0 0 0.012667046678067 0.00979575843659695 0 0.00898190146854089 0.00235388272956241 0
"couple" 0 0 0.0115660421003932 0.00226387756950104 0 0 0 0.0019053788845912 0.00247567647859778 0.003416700833675 0.00950028500855026 0 0.00361761779867957 0 0.00235388272956241 0.00272754548182091
"enthusiasm" 0 0 0 0.00226387756950104 0.0134205670189566 0.00667586452445592 0.00384437951714593 0.0019053788845912 0.00495135295719555 0 0 0.00244893960914924 0.00542642669801935 0 0 0.00272754548182091
"error" 0 0 0 0.00226387756950104 0.00335514175473914 0.00667586452445592 0 0 0 0.003416700833675 0 0.00489787921829848 0.00361761779867957 0.0269457044056227 0.00235388272956241 0
"established" 0 0 0 0 0.00335514175473914 0 0.0153775180685837 0.0019053788845912 0.00495135295719555 0 0.0063335233390335 0.00244893960914924 0.00180880889933978 0.00449095073427045 0.00941553091824965 0.00272754548182091
"europe" 0 0 0 0 0.00335514175473914 0 0.0192218975857297 0.0019053788845912 0.00247567647859778 0 0 0 0.00180880889933978 0.00449095073427045 0 0
"exchange" 0 0 0 0.00452775513900208 0 0 0 0 0.00247567647859778 0 0.0063335233390335 0.00734681882744772 0.00361761779867957 0 0.00470776545912483 0.00272754548182091
"haughty" 0 0 0 0.00452775513900208 0 0.00445057634963728 0 0.0019053788845912 0 0 0 0.00244893960914924 0.00361761779867957 0 0.00235388272956241 0.00818263644546273
"honor" 0 0 0 0 0.00335514175473914 0 0 0 0 0 0.0285008550256508 0 0 0.0224547536713522 0.00470776545912483 0.00818263644546273
"k" 0 0 0 0.00452775513900208 0 0.00445057634963728 0.00768875903429187 0 0.00742702943579333 0.00683340166735001 0 0.00734681882744772 0.00361761779867957 0.00449095073427045 0.00470776545912483 0
"protect" 0 0 0 0.00226387756950104 0.00335514175473914 0.00445057634963728 0.00384437951714593 0 0.00247567647859778 0 0.0063335233390335 0.00244893960914924 0.00180880889933978 0 0.00235388272956241 0
"providence" 0 0 0 0.00452775513900208 0 0 0.00384437951714593 0.0019053788845912 0.00247567647859778 0 0 0.00734681882744772 0.00180880889933978 0.0359276058741636 0.0211849445660617 0.0136377274091045
"province" 0 0 0 0 0 0 0.00384437951714593 0 0 0 0 0.00244893960914924 0.00180880889933978 0 0.00235388272956241 0.00272754548182091
"recollected" 0 0 0 0 0.0167757087736957 0 0.00384437951714593 0 0.00247567647859778 0 0 0.00244893960914924 0.00723523559735914 0 0.00235388272956241 0.00272754548182091
"relieved" 0 0 0 0.00905551027800417 0 0.00222528817481864 0 0.0038107577691824 0.00495135295719555 0.00683340166735001 0.00316676166951675 0.00489787921829848 0.00542642669801935 0.00449095073427045 0.00235388272956241 0
"swept" 0 0.0312695434646654 0 0.00226387756950104 0.00335514175473914 0.00890115269927456 0 0.0038107577691824 0.00495135295719555 0.010250102501025 0 0.00489787921829848 0.00180880889933978 0.00449095073427045 0.00235388272956241 0.0136377274091045
"unexpected" 0 0 0.0115660421003932 0 0 0 0.00384437951714593 0 0 0 0.00316676166951675 0.00244893960914924 0.00361761779867957 0.00449095073427045 0.00235388272956241 0.00272754548182091
"advantages" 0 0 0 0.00452775513900208 0.00335514175473914 0 0.00384437951714593 0.0019053788845912 0.00990270591439111 0 0 0.00489787921829848 0.00180880889933978 0.00898190146854089 0 0.00272754548182091
"articles" 0 0 0.0115660421003932 0.00226387756950104 0 0 0.00384437951714593 0.0114322733075472 0 0 0.00316676166951675 0 0 0 0 0.00818263644546273
"banks" 0 0 0 0 0.0167757087736957 0.00667586452445592 0.00384437951714593 0.0019053788845912 0 0.003416700833675 0.0190005700171005 0.00489787921829848 0.00180880889933978 0.00449095073427045 0 0
"beard" 0 0 0 0 0.00671028350947828 0.00445057634963728 0.0153775180685837 0.0019053788845912 0 0 0.0063335233390335 0.00489787921829848 0.0108528533960387 0.00449095073427045 0 0.0109101819272836
"blame" 0 0 0 0.00452775513900208 0 0 0 0 0 0 0 0.00489787921829848 0.00723523559735914 0 0.00235388272956241 0
"chiefly" 0 0 0 0 0.0134205670189566 0.00445057634963728 0 0.0076215155383648 0.00990270591439111 0 0.0063335233390335 0.00244893960914924 0 0.00449095073427045 0 0.00545509096364182
"daring" 0 0 0 0.00226387756950104 0 0.0111264408740932 0.00384437951714593 0.0076215155383648 0 0 0 0.00979575843659695 0 0 0 0
"distinct" 0.0829875518672199 0.0938086303939962 0.0115660421003932 0.00226387756950104 0.0100654252642174 0.00445057634963728 0.00384437951714593 0.0019053788845912 0.00495135295719555 0.010250102501025 0 0 0.00180880889933978 0 0.00235388272956241 0.0109101819272836
"hearty" 0 0 0 0.00226387756950104 0 0.00222528817481864 0 0.0057161366537736 0 0.00683340166735001 0.0158338083475838 0.00244893960914924 0.00723523559735914 0 0 0
"invention" 0 0 0 0 0.0402617010568697 0 0.00384437951714593 0 0.00495135295719555 0 0 0.00244893960914924 0 0.00449095073427045 0 0
"narrative" 0 0 0 0 0 0 0.00768875903429187 0.0057161366537736 0.00247567647859778 0.003416700833675 0 0 0 0.00449095073427045 0.00235388272956241 0.00272754548182091
"preceding" 0 0 0 0.00226387756950104 0 0.00445057634963728 0 0 0 0.003416700833675 0.00950028500855026 0.00244893960914924 0.00723523559735914 0.00449095073427045 0.00470776545912483 0.00272754548182091
"prey" 0 0 0 0.00226387756950104 0 0 0 0 0.00247567647859778 0.017083504168375 0 0 0.00180880889933978 0 0.00235388272956241 0.00272754548182091
